LEMMA	FREQUENCY	RANGE	UDP
עש	13.41	2139	1,376.34
מיילס	13.98	553	1,374.43
שגרירות	13.76	1088	1,374.01
סיסמה	13.57	1648	1,373.47
ספציפי	13.35	2256	1,372.97
פורד	13.71	1075	1,370.96
חגיגה	13.35	2145	1,370.86
פיקוח	13.42	1876	1,370.02
ישמע	13.30	2314	1,369.46
אופס	13.39	2114	1,369.39
אישית	13.22	2318	1,369.15
ממי	13.30	2304	1,368.93
הקופסה	13.55	1627	1,368.61
העלמה	13.65	1210	1,367.55
טוק	13.65	1314	1,367.31
שתיכן	13.35	2106	1,365.28
הכרטיס	13.41	1751	1,364.96
שתצא	13.24	2326	1,364.79
נפגשה	13.24	2278	1,364.33
ההפך	13.26	2243	1,364.19
שבאמת	13.21	2366	1,363.91
תבחר	13.32	2117	1,363.21
בלייר	13.90	405	1,363.14
הפרש	13.43	1602	1,362.05
פורט	13.33	1875	1,361.96
דוח	13.33	2055	1,361.07
התאושש	13.23	2256	1,361.00
תזכר	13.23	2238	1,360.46
כופר	13.54	1370	1,359.82
ויק	13.77	706	1,359.76
האהב	13.20	2265	1,359.41
בגרות	13.27	2082	1,359.20
לשן	13.19	2360	1,359.05
נד	13.73	770	1,357.88
עקר	13.26	2063	1,357.22
לעומת	13.13	2304	1,357.05
הציב	13.20	2203	1,356.98
נר	13.20	2132	1,356.68
וברגע	13.15	2372	1,356.15
האינטרנט	13.30	1887	1,355.91
קסום	13.31	1968	1,355.91
אוציא	13.17	2296	1,355.54
אנונימי	13.30	1905	1,355.08
העלים	13.27	2051	1,354.42
הווה	13.31	1912	1,354.36
הופעל	13.28	1939	1,353.83
מישה	13.23	2083	1,353.80
שלל	13.22	2118	1,353.78
סוכריה	13.36	1827	1,353.40
ארי	13.76	556	1,353.24
חוכמה	13.18	2141	1,353.23
החזרה	13.16	2291	1,353.11
מליון	13.41	1435	1,353.02
גבה	13.15	2252	1,353.00
ייחודי	13.20	2079	1,352.64
פרנקלין	13.57	1039	1,352.57
נוכח	13.10	2222	1,351.56
חובר	13.16	2237	1,351.31
שעבר	13.11	2359	1,350.90
אנדרסון	13.55	1024	1,350.75
סופיה	13.70	686	1,349.81
בפינה	13.10	2163	1,349.29
שען	13.13	2130	1,349.23
קרלוס	13.64	806	1,349.11
גור	13.38	1466	1,348.24
הצמיד	13.24	1852	1,347.65
סחב	13.11	2187	1,347.54
חסינות	13.49	1146	1,347.24
מהנדס	13.31	1568	1,347.01
האבד	13.09	2286	1,346.78
הוטל	13.11	2121	1,346.39
הדפוק	13.17	1884	1,346.37
מרפי	13.60	801	1,346.37
לחוץ	13.17	2025	1,345.21
כס	13.17	1949	1,344.05
בשם	13.04	2205	1,344.02
לתך	13.04	2258	1,343.11
כיפה	13.41	1198	1,343.06
שתבוא	13.01	2328	1,342.60
למות	13.06	2252	1,341.01
בכה	13.05	2143	1,340.94
טריק	13.21	1774	1,340.91
צנוע	13.04	2141	1,340.82
השגה	13.02	2296	1,340.65
תקשר	13.13	2019	1,340.26
הקרבן	13.44	1169	1,339.48
צוואר	13.06	2133	1,338.95
יומד	13.07	2109	1,338.94
נשה	12.99	2189	1,338.31
מימן	13.02	2076	1,336.74
מפחיד	13.03	2199	1,336.65
צפצוף	13.49	888	1,336.61
השיני	13.19	1718	1,335.98
ורוניקה	13.61	511	1,335.81
קדיש	12.95	2234	1,335.71
לבוא	12.95	2322	1,335.27
אורז	13.14	1756	1,335.18
לן	13.24	1481	1,335.03
השתוקק	13.01	2155	1,334.63
לפירס	13.51	726	1,333.14
בקי	13.47	788	1,332.49
חשיפה	13.01	2080	1,331.84
מסויים	13.01	1995	1,331.74
לורי	13.52	682	1,331.54
אחרייך	12.99	2202	1,331.44
פילדלפיה	13.28	1255	1,331.43
נטלי	13.51	626	1,330.95
תכונה	12.98	2115	1,330.88
רוזי	13.54	486	1,330.15
מזיק	12.93	2161	1,329.43
וריסון	13.39	905	1,329.33
אסביר	12.89	2261	1,327.97
כשאמר	12.90	2311	1,327.96
בלייק	13.43	784	1,327.94
החשיב	12.89	2230	1,326.93
פרדי	13.39	786	1,326.68
הקשיבי	13.03	1790	1,326.12
לכאורה	12.92	2089	1,325.68
היקרה	12.98	1866	1,325.65
אמבטיה	12.98	1968	1,325.47
מאפייה	13.13	1474	1,325.35
קוחה	12.93	2046	1,324.97
אומלל	12.90	2048	1,324.16
מצאתם	12.95	2173	1,324.10
חתיכות	12.90	2075	1,323.87
הנסיכה	13.25	1195	1,323.87
הזדרז	12.93	1938	1,323.48
תחזיר	12.94	2097	1,322.85
ורוד	13.00	1781	1,322.30
קירב	12.95	1984	1,322.15
שבח	12.90	1960	1,321.88
גלולה	13.06	1645	1,321.78
מכובד	12.84	2108	1,321.21
פיבי	13.49	483	1,319.55
פייפר	13.46	493	1,319.52
סדרתי	13.09	1542	1,318.83
התמוטט	12.86	2074	1,317.99
הבפנה	12.83	2272	1,317.94
אירח	12.81	2210	1,317.83
במכנסי	12.87	2055	1,317.74
לף	12.87	2020	1,317.67
פופולרי	12.85	2051	1,317.56
בחזה	12.87	2040	1,316.50
היישר	12.85	2095	1,315.99
דרג	12.89	1948	1,315.81
סבבה	13.04	1524	1,314.17
מאיה	13.39	531	1,314.00
חובש	12.94	1781	1,313.48
פייר	13.10	1204	1,312.52
הגדרה	12.77	2089	1,310.84
מחווה	12.80	2054	1,309.80
שלווה	12.84	1977	1,309.68
גרוש	12.79	1990	1,309.50
בכול	12.94	1618	1,309.26
הטיס	12.89	1712	1,308.33
נוצרי	12.92	1525	1,308.11
עירוני	12.83	1847	1,306.97
כותרת	12.76	1949	1,306.72
העלם	12.88	1731	1,306.67
שאצטרך	12.70	2302	1,306.62
סריקה	12.91	1790	1,306.56
שתישאר	12.72	2240	1,306.55
ויסקי	12.83	1782	1,306.48
שקיבלה	12.68	2294	1,306.06
ביילי	13.24	649	1,306.00
אישתי	12.84	1797	1,305.86
אתך	12.85	1756	1,305.45
למשקה	12.69	2106	1,303.05
טרם	12.79	1857	1,302.95
זעיר	12.84	1757	1,302.65
תתנהג	12.66	2204	1,302.44
לוד	13.00	1225	1,302.42
סמוי	12.86	1685	1,301.91
לגביי	12.86	1721	1,301.59
גייל	13.19	658	1,299.97
מכנסי	12.76	1946	1,299.45
הכח	12.89	1524	1,299.28
אמבר	13.20	622	1,299.25
הריים	12.80	1719	1,299.07
הארורה	12.67	2063	1,299.06
הישבן	12.77	1849	1,298.63
פס	12.73	1804	1,298.37
שבאמה	12.60	2274	1,297.16
וגאס	12.95	1169	1,296.76
נאלצ	12.61	2215	1,295.85
בהכרח	12.57	2204	1,295.33
השתכר	12.63	2065	1,295.21
שליט	12.83	1570	1,294.72
בעינייך	12.62	2034	1,294.50
עוג	12.76	1765	1,294.21
שורף	12.66	2003	1,293.88
פנטסטי	12.61	1956	1,293.78
גלן	13.03	931	1,293.28
זיהום	12.79	1623	1,293.24
שבגלל	12.56	2227	1,292.97
דייזי	13.11	612	1,292.61
ייצא	12.58	2102	1,292.49
קללה	12.80	1570	1,292.23
עינוי	12.69	1926	1,292.04
חולני	12.63	2001	1,291.63
כגופה	12.66	2007	1,290.94
כבל	12.66	1894	1,290.57
ראשך	12.62	2030	1,290.11
מרשם	12.73	1721	1,289.69
לדעתך	12.60	2062	1,289.55
אגוז	12.69	1720	1,289.05
פירוש	12.57	1913	1,288.96
בראבו	12.78	1420	1,288.10
סטייסי	13.07	604	1,287.63
ומיי	13.00	786	1,287.49
נינה	13.09	591	1,287.24
פריט	12.68	1779	1,286.82
קרלה	13.02	778	1,285.99
המריא	12.59	1856	1,285.44
אשמח	12.51	2182	1,285.17
הצידה	12.53	2044	1,284.93
תייר	12.63	1736	1,284.14
פצצות	12.66	1610	1,283.62
מצץ	12.60	1734	1,283.59
גנטי	12.70	1648	1,281.97
וונדי	13.00	662	1,281.42
חלקי	12.50	2107	1,281.09
שאגיד	12.48	2176	1,280.64
אנטי	12.63	1611	1,279.87
רזה	12.51	1956	1,279.32
שהלך	12.43	2257	1,278.89
ספרד	12.76	1156	1,278.76
להק	12.62	1670	1,278.38
כוסה	12.50	2018	1,278.18
קאל	13.00	566	1,278.07
בירך	12.41	2117	1,276.74
כשאת	12.42	2204	1,276.39
חסד	12.55	1761	1,276.20
ייעוד	12.48	2025	1,275.11
הכיסא	12.54	1861	1,274.43
להלחם	12.66	1479	1,273.79
ניתק	12.42	2057	1,273.42
פלץ	12.54	1918	1,273.23
ברנדון	12.98	500	1,272.87
התמחה	12.46	1967	1,272.39
מדעתך	12.37	2163	1,272.27
שכמוך	12.43	1917	1,271.81
לאונרד	12.90	670	1,271.10
טיפשה	12.41	2028	1,269.85
שלדון	13.01	407	1,269.36
בחיי	12.41	2048	1,268.98
גריפין	12.91	648	1,268.29
האוטו	12.55	1486	1,267.88
ונסה	12.82	805	1,267.31
תלמד	12.33	2109	1,266.76
פלין	12.90	488	1,265.35
נישא	12.35	1946	1,263.40
גופני	12.38	1898	1,262.51
בידור	12.36	1855	1,262.34
איילנד	12.53	1426	1,261.94
ארבעת	12.40	1823	1,261.75
מד	12.45	1617	1,260.71
שעדיף	12.28	2183	1,259.73
וסן	12.49	1398	1,259.19
רביעית	12.35	1858	1,259.18
הסלע	12.46	1600	1,259.12
בגידה	12.38	1860	1,258.72
שרציתי	12.23	2214	1,257.45
נקט	12.25	2098	1,256.80
גרייסון	12.85	400	1,256.45
תאכל	12.31	1933	1,256.32
תמודד	12.28	2097	1,255.86
הכספה	12.57	1149	1,255.64
קנית	12.26	2100	1,255.27
פון	12.29	1951	1,254.51
עצרו	12.40	1632	1,253.31
רעיל	12.37	1755	1,253.24
המפקדה	12.76	554	1,253.13
אלק	12.77	495	1,252.94
כרך	12.22	2028	1,252.74
הוסר	12.23	2080	1,252.43
שמור	12.22	2084	1,252.27
אפיפיור	12.60	896	1,251.84
הסחה	12.29	1924	1,251.30
קשרה	12.23	2073	1,250.63
שברה	12.22	2062	1,250.55
מרתק	12.18	2110	1,249.87
באר	12.37	1562	1,249.44
כישוף	12.54	1197	1,249.32
מוחי	12.30	1794	1,248.52
החווה	12.42	1382	1,248.50
תפטר	12.24	1883	1,248.42
בידוד	12.38	1532	1,248.30
הג	12.30	1704	1,248.21
טנק	12.50	1022	1,247.66
גאוני	12.22	1981	1,247.62
התחייב	12.18	1938	1,247.19
אדיב	12.18	1945	1,244.82
דת	12.26	1639	1,244.30
אכנס	12.11	2143	1,243.85
אלרגי	12.29	1648	1,243.41
האחור	12.10	2165	1,242.91
קרוז	12.55	829	1,242.86
שריד	12.30	1628	1,242.64
למעני	12.17	1958	1,242.61
טמפרטורה	12.25	1711	1,242.22
הגדיל	12.13	2036	1,241.66
אדריאן	12.64	493	1,241.46
ליידי	12.44	1038	1,241.21
יבשה	12.28	1583	1,239.85
שנת	12.06	2197	1,239.73
סצנה	12.21	1638	1,239.53
צורח	12.23	1676	1,239.46
וויסקי	12.23	1667	1,239.21
טירון	12.26	1573	1,239.17
נשתמש	12.08	2123	1,238.98
הלידה	12.22	1749	1,238.56
שרצית	12.05	2182	1,236.84
הבולשה	12.38	1196	1,236.71
רציף	12.24	1561	1,236.70
יכולה	12.06	2103	1,236.49
להמר	12.19	1643	1,236.28
פופ	12.31	1247	1,234.83
תסתכלו	12.09	1942	1,234.66
ידידותי	12.05	2039	1,234.30
איר	12.06	2028	1,233.89
שגר	12.07	2047	1,233.34
חרטה	12.11	1895	1,233.23
יחדיו	12.15	1771	1,233.22
הוקדם	12.01	2174	1,233.18
קי	12.39	1006	1,233.06
בון	12.34	1176	1,232.77
בחילה	12.07	1966	1,232.72
דוחף	12.03	2021	1,231.72
בלונדיני	12.11	1814	1,230.01
קפיצה	12.13	1682	1,229.97
שקוע	11.99	2040	1,229.78
הוטרד	12.02	2048	1,229.70
בצע	12.01	1969	1,229.23
שתל	12.06	1896	1,227.68
חובב	12.00	1935	1,227.16
התעלה	12.05	1827	1,227.09
קפוא	12.05	1843	1,226.32
ורוז	12.37	836	1,224.41
שהילד	12.00	1964	1,224.04
נישאה	12.02	1853	1,224.03
נסבל	11.94	2015	1,223.70
שאמצא	11.95	2144	1,223.27
הורג	11.99	2025	1,223.22
אפתח	11.94	2059	1,223.09
זרח	12.00	1855	1,223.01
תקנה	11.93	1888	1,220.35
מבפן	11.91	2073	1,220.31
התקדמות	11.94	2027	1,220.27
הערפד	12.36	862	1,219.66
גס	11.88	2057	1,219.14
מנתח	12.08	1563	1,218.93
ורבותי	12.02	1522	1,218.52
בעין	11.89	2002	1,217.92
חבלה	12.01	1715	1,217.86
בדרך	11.90	2099	1,217.71
מליסה	12.36	725	1,217.70
גרסיה	12.38	583	1,217.21
ברווז	12.07	1377	1,214.93
הפליל	12.00	1660	1,214.82
ציפייה	11.88	1964	1,214.41
אנתוני	12.26	799	1,214.40
האגם	12.06	1408	1,213.59
יפל	11.82	2042	1,212.93
התעללות	12.00	1525	1,212.07
מאק	12.28	724	1,212.05
רוצי	12.08	1356	1,211.49
שוער	11.94	1660	1,211.48
מרושע	11.89	1924	1,211.42
תלבש	11.84	1999	1,211.16
פיין	12.09	1257	1,210.93
ראתי	11.81	2098	1,210.47
תקרה	11.89	1797	1,209.62
הקוף	12.06	1244	1,207.92
אפגע	11.86	2013	1,207.87
שתבא	11.77	2110	1,207.15
הקירה	11.83	1933	1,206.76
אנד	11.95	1469	1,206.54
פרה	11.89	1644	1,206.51
ביטול	11.90	1656	1,206.50
ספור	11.81	1976	1,206.35
עצמ	11.77	2062	1,205.82
הט	11.82	1864	1,205.70
מבעד	11.82	1913	1,203.97
אוקטובר	11.89	1500	1,203.93
עשור	11.78	1949	1,203.63
בלשית	12.08	1057	1,202.96
סיימה	11.74	2102	1,202.31
ואוו	12.06	1130	1,201.70
פיתוח	11.82	1685	1,201.63
תפוז	11.89	1574	1,201.57
הבוגר	11.78	1914	1,201.54
עזבי	11.82	1767	1,201.41
תשאיר	11.75	1971	1,200.88
טיפ	11.82	1763	1,199.58
ובשביל	11.70	2104	1,199.29
סגירה	11.77	1837	1,198.75
כשהיינו	11.70	2082	1,198.73
קרם	11.81	1728	1,197.29
אשב	11.67	2082	1,196.34
שפע	11.72	1945	1,196.27
אלמד	11.70	1989	1,196.22
קון	12.00	1088	1,196.01
לוחץ	11.67	1981	1,195.81
מרגש	11.67	2023	1,195.53
פוליטיקאי	11.75	1641	1,194.39
קוץ	11.71	1891	1,194.17
להסתתר	11.73	1960	1,193.96
ייקר	11.97	1003	1,193.48
פער	11.73	1815	1,193.22
סליח	11.65	2024	1,192.38
התה	11.75	1755	1,191.19
פו	12.01	845	1,191.06
הפוך	11.65	1992	1,190.98
מיליונים	11.64	1849	1,190.83
מימון	11.70	1678	1,189.98
צלף	11.81	1420	1,189.95
כוסית	11.64	1863	1,188.76
אזר	11.65	1945	1,188.66
סוכנה	11.83	1474	1,188.56
המשלוח	11.78	1562	1,188.49
מגחך	12.05	712	1,188.38
הדיח	11.99	791	1,188.11
פורש	11.73	1578	1,187.94
שיגעון	11.71	1616	1,187.93
הדאגה	11.62	2060	1,187.80
שמץ	11.59	2013	1,187.58
המיט	11.63	1936	1,187.51
זון	11.63	1787	1,186.28
הישארה	11.67	1784	1,186.19
מהומה	11.65	1694	1,186.08
טרוריסט	11.79	1406	1,185.93
ניה	12.12	391	1,185.73
שטר	11.68	1675	1,185.41
השפיל	11.61	1916	1,185.09
הנשף	11.87	1104	1,184.95
נהמה	12.03	654	1,184.62
רהיט	11.68	1663	1,184.31
פתה	11.63	1898	1,184.27
מחלק	11.66	1728	1,183.68
תמהר	11.63	1856	1,183.67
ירידה	11.60	1836	1,183.57
יולי	11.67	1448	1,182.58
נשאיר	11.56	2082	1,182.56
תהרג	11.67	1761	1,182.26
חימם	11.59	1966	1,182.26
הזונה	11.62	1772	1,181.93
שאף	11.52	1991	1,180.62
חבט	11.66	1582	1,180.52
וויליאמס	11.86	993	1,180.45
נסיים	11.55	2043	1,180.15
העתיק	11.61	1800	1,179.77
השלכה	11.60	1849	1,179.62
שריטה	11.61	1787	1,178.34
תתכונן	11.55	1937	1,177.81
אריקה	11.97	575	1,175.67
מתוח	11.54	1795	1,174.96
התוק	11.52	1867	1,173.48
ויין	11.81	914	1,173.45
רעידה	11.71	1259	1,173.38
מוויין	11.76	1076	1,172.92
אשתמש	11.48	2050	1,172.43
התאמץ	11.45	2006	1,171.91
דימום	11.59	1584	1,169.04
צמא	11.48	1872	1,169.00
הולמס	11.89	523	1,168.97
קידם	11.41	1919	1,168.94
סטארק	11.94	430	1,168.51
אורגן	11.45	1837	1,168.29
קולינס	11.82	690	1,167.57
וגברה	11.45	1827	1,166.49
קוסם	11.67	1211	1,166.35
הרישום	11.48	1791	1,165.68
פרחח	11.49	1570	1,165.59
כריסטיאן	11.86	506	1,165.56
התחזה	11.49	1697	1,165.49
אכלתי	11.41	1980	1,164.91
ישאר	11.41	1956	1,164.36
כוננות	11.55	1537	1,164.26
מריבה	11.44	1791	1,163.98
קושי	11.38	1897	1,163.87
בקש	11.41	1865	1,163.57
ריכוז	11.45	1659	1,163.27
לבשל	11.45	1765	1,163.10
אודיע	11.39	2016	1,162.83
פנטזיה	11.47	1600	1,162.07
פלישה	11.55	1381	1,160.99
נחזיר	11.39	2003	1,160.72
נוהל	11.43	1770	1,160.68
הכבה	11.40	1787	1,160.66
הע	11.46	1624	1,160.39
בארני	11.87	443	1,159.71
חרדה	11.41	1718	1,158.95
סולח	11.41	1738	1,158.89
מוכשר	11.33	1882	1,158.36
המלצה	11.38	1713	1,157.78
נדחה	11.36	1809	1,157.67
הלבשה	11.41	1626	1,157.19
קלר	11.74	609	1,156.22
תורה	11.42	1604	1,155.71
וירוס	11.57	1218	1,155.67
כריסטינה	11.73	630	1,155.62
שאקח	11.30	2049	1,155.58
פוסט	11.41	1540	1,154.94
האחיות	11.43	1617	1,154.81
המשקה	11.32	1851	1,154.59
שיקול	11.32	1859	1,154.25
הדוב	11.58	1112	1,154.20
חיסול	11.42	1574	1,153.91
הורדה	11.39	1702	1,153.47
שעליך	11.31	1913	1,152.48
הדרקון	11.66	837	1,152.44
וווילסון	11.65	762	1,152.33
ניקולס	11.63	815	1,152.24
וולס	11.67	645	1,151.79
התשובה	11.34	1791	1,150.83
נובמבר	11.38	1429	1,150.56
קרטיס	11.67	596	1,150.48
המפורסם	11.25	1880	1,149.89
צמצם	11.28	1885	1,149.84
שרון	11.62	764	1,149.83
מצחקק	11.67	640	1,149.68
הסודה	11.32	1855	1,149.11
שדבר	11.24	1975	1,148.93
השותפה	11.35	1699	1,147.88
מפיק	11.39	1339	1,147.60
ודע	11.23	1962	1,147.11
האמון	11.26	1904	1,146.73
ווטסון	11.66	511	1,146.73
ליזי	11.66	554	1,145.54
מחיאה	11.33	1430	1,144.82
קית	11.60	714	1,144.70
מסכה	11.35	1502	1,144.49
משפחת	11.25	1872	1,144.05
טירף	11.23	1913	1,143.93
איב	11.65	523	1,143.90
התנגש	11.27	1747	1,143.35
שביל	11.28	1666	1,143.08
חבטה	11.34	1405	1,143.02
בארוחה	11.20	1970	1,142.71
השרשרה	11.38	1361	1,142.68
מסתורי	11.23	1857	1,142.43
יי	11.40	1218	1,142.36
גלוי	11.16	1897	1,141.18
ף	11.47	946	1,141.14
טק	11.37	1304	1,140.62
הח	11.24	1742	1,139.99
ליפול	11.16	1883	1,139.93
יר	11.31	1440	1,139.17
תצאי	11.20	1804	1,138.94
בפה	11.16	1885	1,138.63
שמנה	11.25	1606	1,138.28
שחשבת	11.12	2024	1,136.48
בול	11.33	1243	1,136.29
סחט	11.16	1783	1,135.93
התפתחות	11.16	1828	1,135.92
סידן	11.50	746	1,135.78
זוהה	11.20	1699	1,134.97
אחוזה	11.28	1411	1,134.62
מיק	11.51	621	1,134.32
באשמתי	11.13	1942	1,134.01
לעשן	11.13	1704	1,133.50
שוקל	11.09	1904	1,132.79
לחלק	11.08	1988	1,132.70
מדובר	11.11	1941	1,132.35
ענד	11.16	1691	1,131.56
שחשב	11.06	2028	1,131.52
החזר	11.13	1740	1,130.81
תרנגולת	11.22	1400	1,130.80
העמדה	11.08	1927	1,130.33
תמשיכו	11.10	1734	1,129.40
תגבורת	11.21	1525	1,128.81
בפריז	11.26	1174	1,128.00
כפה	11.08	1794	1,127.30
התלוצץ	11.05	1737	1,126.66
סתדר	11.08	1834	1,126.62
האר	11.24	1226	1,126.60
נכח	11.03	1860	1,126.54
פוגע	11.04	1935	1,126.37
החכם	11.10	1673	1,125.55
מסוק	11.16	1439	1,124.35
אדיוט	11.17	1398	1,124.26
תריסר	11.03	1879	1,123.54
שדר	11.11	1631	1,123.44
אוזני	11.04	1835	1,123.39
דיוויס	11.34	797	1,123.12
ארגז	11.11	1583	1,122.41
נזדקק	11.04	1836	1,122.34
שליש	11.05	1631	1,122.08
תז	11.04	1805	1,121.91
גידל	11.01	1860	1,121.53
רחבה	11.06	1618	1,121.48
סטון	11.32	725	1,121.48
כלוא	11.03	1859	1,121.42
נטייה	10.98	1874	1,120.94
לק	11.05	1700	1,119.96
היומן	11.14	1385	1,119.44
כוכל	10.95	2002	1,118.87
שיכורה	11.07	1638	1,118.83
נטרל	11.11	1561	1,118.22
שגרתי	10.98	1860	1,117.86
היקר	10.98	1835	1,117.75
מזר	10.99	1771	1,117.73
זן	11.09	1466	1,117.07
דיקן	11.32	679	1,116.91
תצטרכ	10.95	1925	1,116.81
רצף	11.07	1492	1,116.59
ונורמן	11.41	339	1,116.58
רודי	11.35	473	1,114.69
בולט	10.99	1606	1,114.33
פישר	11.29	654	1,113.56
הובס	11.16	1063	1,113.52
פענח	10.99	1679	1,112.91
ומר	10.91	1784	1,112.68
האזין	10.95	1681	1,112.23
תמשיכ	10.90	1882	1,111.72
השותף	10.98	1664	1,111.42
מדיום	11.17	1004	1,111.31
קפוץ	10.99	1497	1,111.22
בריטניה	11.10	1053	1,111.15
וגן	10.97	1793	1,110.07
כרצונך	10.90	1870	1,109.56
הרואין	11.09	1176	1,109.24
ואת	10.87	1927	1,108.86
צמיג	11.04	1328	1,108.85
הצלב	11.00	1445	1,107.88
ריסון	11.15	897	1,107.88
שביר	10.89	1883	1,107.87
נשרף	10.92	1774	1,107.59
לורנס	11.16	817	1,107.50
עיכוב	10.88	1801	1,107.47
נפוץ	10.88	1809	1,107.31
זוזי	10.96	1564	1,106.63
פוחדה	10.93	1648	1,106.20
שיגר	11.02	1309	1,105.72
הפצע	10.94	1710	1,105.70
ששווה	10.84	1899	1,105.62
הנו	10.95	1500	1,105.46
יוסטון	11.12	847	1,104.52
מחבל	11.08	1033	1,103.88
ספסל	10.93	1490	1,103.62
הבריק	10.81	1799	1,103.11
מזויף	10.87	1744	1,102.92
לס	10.90	1568	1,102.87
איסוף	10.87	1674	1,102.77
הנחיה	10.89	1581	1,102.25
האופן	10.98	1279	1,101.98
במו	10.80	1823	1,100.71
הופ	11.04	980	1,100.49
תענה	10.85	1662	1,100.35
ברנן	11.25	350	1,100.17
כאל	10.79	1815	1,100.04
השתולל	10.79	1778	1,099.77
כעבור	10.85	1577	1,099.67
הטנדר	11.00	1192	1,099.51
האק	11.11	822	1,099.45
תיתן	10.78	1896	1,099.12
המועדף	10.81	1797	1,098.99
גירושין	10.86	1617	1,098.51
הרעיל	10.88	1605	1,098.37
טכנית	10.80	1902	1,098.37
רציחה	10.88	1552	1,098.33
לולא	10.84	1734	1,098.33
תעוף	10.83	1530	1,098.28
כשא	10.78	1924	1,098.18
לוגן	11.19	521	1,098.12
הובטח	10.81	1717	1,097.85
הרוס	10.78	1852	1,097.73
הורכב	10.78	1796	1,097.62
זווית	10.81	1705	1,097.51
הייתה	10.75	1932	1,096.74
שולחה	10.78	1835	1,096.50
נשואה	10.78	1791	1,096.38
הסובך	10.76	1887	1,096.24
שרירי	10.80	1694	1,095.76
באד	11.11	705	1,095.24
דוני	11.14	554	1,095.15
צרח	10.76	1803	1,095.05
התבדח	10.76	1766	1,094.03
פלט	10.87	1377	1,092.84
אינטרנט	10.81	1592	1,092.79
נהיה	10.71	1876	1,091.29
סרינה	11.17	253	1,089.94
במוסך	10.78	1641	1,089.56
כשהגיע	10.66	1920	1,089.41
הוכשא	10.67	1820	1,087.46
היסטורי	10.71	1626	1,086.85
נגרם	10.71	1768	1,086.57
קריטי	10.70	1720	1,086.19
טרוי	11.07	520	1,086.03
הרצה	10.68	1722	1,085.26
קולי	10.74	1590	1,084.84
מיטשל	10.99	684	1,084.64
שיקגו	10.84	1138	1,084.27
נמרץ	10.72	1603	1,084.25
שתית	10.64	1800	1,083.98
מריח	10.66	1870	1,083.84
לו	10.68	1619	1,083.72
לע	10.95	702	1,082.29
פסקה	10.64	1775	1,081.80
הריסה	10.71	1553	1,081.48
בקט	11.06	347	1,081.47
השן	10.67	1630	1,080.52
ווילסון	10.93	724	1,080.48
החלים	10.67	1764	1,079.71
ההפרעה	10.62	1854	1,079.14
לאחי	10.63	1773	1,079.13
דקירה	10.73	1429	1,078.47
גיוס	10.67	1489	1,078.10
רטוב	10.61	1702	1,078.01
סקאלי	11.06	296	1,077.98
נבון	10.61	1758	1,077.97
ארנב	10.77	1216	1,077.92
פוסטר	10.82	1043	1,077.91
השתיק	10.60	1806	1,077.87
נור	10.68	1501	1,077.37
עיצב	10.58	1751	1,077.20
מקסיקו	10.74	1291	1,076.61
בתולה	10.72	1280	1,076.44
הקס	10.58	1801	1,076.32
ויקי	10.97	473	1,076.23
מונע	10.57	1850	1,076.13
אורת	10.59	1668	1,075.72
אליל	10.83	886	1,075.62
נחוץ	10.57	1787	1,075.05
כשהיה	10.56	1933	1,074.99
חדל	10.66	1436	1,074.44
מחט	10.63	1626	1,073.69
מלוכה	10.75	1108	1,073.14
שתעזור	10.55	1900	1,072.65
בקארה	10.97	376	1,072.55
האריך	10.55	1767	1,072.44
נק	10.58	1664	1,071.84
השאיל	10.54	1784	1,071.62
המוני	10.55	1650	1,071.13
הקבץ	10.68	1351	1,070.15
פיי	10.85	627	1,070.04
ציית	10.54	1698	1,069.42
כינוי	10.53	1709	1,069.29
ששני	10.50	1906	1,069.00
לאמי	10.52	1749	1,068.00
לבה	10.55	1663	1,067.82
כקרל	10.79	697	1,067.19
דלפק	10.52	1692	1,067.08
תולעת	10.68	1189	1,066.58
שנדבר	10.48	1883	1,066.34
תתקרב	10.50	1747	1,066.04
ילדה	10.52	1652	1,066.01
עשרת	10.54	1515	1,065.79
בלבל	10.44	1862	1,065.22
הפגין	10.47	1769	1,064.48
קתולי	10.59	1286	1,064.46
לני	10.80	620	1,063.80
סלואן	10.85	458	1,063.50
לפנים	10.47	1776	1,063.43
זא	10.71	950	1,063.18
אביר	10.67	1018	1,063.11
שירותים	10.48	1769	1,062.66
השטיח	10.53	1450	1,062.20
הגה	10.53	1514	1,061.93
השגחה	10.47	1683	1,061.78
המחשבות	10.48	1654	1,060.89
תהיו	10.43	1820	1,060.55
נזרק	10.42	1790	1,060.32
מאז	10.38	1890	1,060.26
טירה	10.65	1028	1,059.67
לתפוס	10.41	1753	1,058.76
תחתן	10.52	1374	1,058.56
נעמי	10.80	435	1,058.40
חוצפה	10.40	1768	1,058.37
לשבת	10.37	1833	1,058.33
זבוב	10.49	1418	1,056.76
פוקר	10.55	1215	1,056.13
היכון	10.48	1375	1,055.99
הושבא	10.36	1825	1,054.88
זירת	10.44	1588	1,054.42
אסטרטגיה	10.42	1553	1,053.75
פוקס	10.59	960	1,053.45
פנסיה	10.43	1471	1,053.45
נוחות	10.34	1795	1,053.29
היצור	10.51	1366	1,052.86
לשתה	10.34	1796	1,052.74
התנדב	10.39	1670	1,052.68
שבב	10.51	1274	1,052.50
הרגיז	10.33	1765	1,052.44
מוביל	10.38	1547	1,050.72
